"Date","Price","Open","High","Low","Vol.","Change %"
"04/03/2022","16,245.35","16,339.45","16,456.00","16,133.80","456.14B","-1.53%"
"03/03/2022","16,498.05","16,723.20","16,768.95","16,442.95","442.07B","-0.65%"
"02/03/2022","16,605.95","16,593.10","16,678.50","16,478.65","517.72B","-1.12%"
"28/02/2022","16,793.90","16,481.60","16,815.90","16,356.30","404.21B","0.81%"
"25/02/2022","16,658.40","16,515.65","16,748.80","16,478.30","329.78B","2.53%"
"24/02/2022","16,247.95","16,548.90","16,705.25","16,203.25","457.97B","-4.78%"
"23/02/2022","17,063.25","17,194.50","17,220.70","17,027.85","200.23B","-0.17%"
"22/02/2022","17,092.20","16,847.95","17,148.55","16,843.80","300.13B","-0.67%"
"21/02/2022","17,206.65","17,192.25","17,351.05","17,070.70","215.18B","-0.40%"
"18/02/2022","17,276.30","17,236.05","17,380.80","17,219.20","189.62B","-0.16%"
"17/02/2022","17,304.60","17,396.55","17,442.90","17,235.85","232.14B","-0.10%"
"16/02/2022","17,322.20","17,408.45","17,490.60","17,257.70","244.55B","-0.17%"
"15/02/2022","17,352.45","16,933.25","17,375.00","16,839.25","298.66B","3.03%"
"14/02/2022","16,842.80","17,076.15","17,099.50","16,809.65","305.51B","-3.06%"
"11/02/2022","17,374.75","17,451.00","17,454.75","17,303.00","253.14B","-1.31%"
"10/02/2022","17,605.85","17,554.10","17,639.45","17,427.15","273.61B","0.81%"
"09/02/2022","17,463.80","17,370.10","17,477.15","17,339.00","236.35B","1.14%"
"08/02/2022","17,266.75","17,279.85","17,306.45","17,043.65","268.53B","0.31%"
"07/02/2022","17,213.60","17,456.30","17,536.75","17,119.40","265.04B","-1.73%"
"04/02/2022","17,516.30","17,590.20","17,617.80","17,462.55","261.43B","-0.25%"
"03/02/2022","17,560.20","17,767.75","17,781.15","17,511.15","226.61B","-1.24%"
"02/02/2022","17,780.00","17,706.20","17,794.60","17,674.80","271.21B","1.16%"
"01/02/2022","17,576.85","17,529.45","17,622.40","17,244.55","386.39B","1.37%"
"31/01/2022","17,339.85","17,301.05","17,410.00","17,264.15","321.66B","1.39%"
"28/01/2022","17,101.95","17,208.30","17,373.50","17,077.10","355.28B","-0.05%"
"27/01/2022","17,110.15","17,062.00","17,182.50","16,866.75","395.60B","-0.97%"
"25/01/2022","17,277.95","17,001.55","17,309.15","16,836.80","326.52B","0.75%"
"24/01/2022","17,149.10","17,575.15","17,599.40","16,997.85","323.85B","-2.66%"
"21/01/2022","17,617.15","17,613.70","17,707.60","17,485.85","277.65B","-0.79%"
"20/01/2022","17,757.00","17,921.00","17,943.70","17,648.45","258.09B","-1.01%"
"19/01/2022","17,938.40","18,129.20","18,129.20","17,884.90","276.66B","-0.96%"
"18/01/2022","18,113.05","18,337.20","18,350.95","18,085.90","227.51B","-1.07%"
"17/01/2022","18,308.10","18,235.65","18,321.55","18,228.75","266.70B","0.29%"
"14/01/2022","18,255.75","18,185.00","18,286.95","18,119.65","229.45B","-0.01%"
"13/01/2022","18,257.80","18,257.00","18,272.25","18,163.80","303.70B","0.25%"
"12/01/2022","18,212.35","18,170.40","18,227.95","18,128.80","244.97B","0.87%"
"11/01/2022","18,055.75","17,997.75","18,081.25","17,964.40","220.24B","0.29%"
"10/01/2022","18,003.30","17,913.30","18,017.45","17,879.15","232.42B","1.07%"
"07/01/2022","17,812.70","17,797.60","17,905.00","17,704.55","239.34B","0.38%"
"06/01/2022","17,745.90","17,768.50","17,797.95","17,655.55","236.45B","-1.00%"
"05/01/2022","17,925.25","17,820.10","17,944.70","17,748.85","251.46B","0.67%"
"04/01/2022","17,805.25","17,681.40","17,827.60","17,593.55","247.44B","1.02%"
"03/01/2022","17,625.70","17,387.15","17,646.65","17,383.30","200.46B","1.57%"
"31/12/2021","17,354.05","17,244.50","17,400.80","17,238.50","167.03B","0.87%"
"30/12/2021","17,203.95","17,201.45","17,264.05","17,146.35","320.83B","-0.06%"
"29/12/2021","17,213.60","17,220.10","17,285.95","17,176.65","161.68B","-0.11%"
"28/12/2021","17,233.25","17,177.60","17,250.25","17,161.15","176.03B","0.86%"
"27/12/2021","17,086.25","16,937.75","17,112.05","16,833.20","144.78B","0.49%"
"24/12/2021","17,003.75","17,149.50","17,155.60","16,909.60","182.56B","-0.40%"
"23/12/2021","17,072.60","17,066.80","17,118.65","17,015.55","196.97B","0.69%"
"22/12/2021","16,955.45","16,865.55","16,971.00","16,819.50","207.95B","1.10%"
"21/12/2021","16,770.85","16,773.15","16,936.40","16,688.25","241.03B","0.94%"
"20/12/2021","16,614.20","16,824.25","16,840.10","16,410.20","330.61B","-2.18%"
"17/12/2021","16,985.20","17,276.00","17,298.15","16,966.45","354.59B","-1.53%"
"16/12/2021","17,248.40","17,373.00","17,379.35","17,184.95","219.50B","0.16%"
"15/12/2021","17,221.40","17,323.65","17,351.20","17,192.20","214.97B","-0.60%"
"14/12/2021","17,324.90","17,283.20","17,376.20","17,225.80","270.97B","-0.25%"
"13/12/2021","17,368.25","17,619.10","17,639.50","17,355.95","256.56B","-0.82%"
"10/12/2021","17,511.30","17,476.05","17,534.35","17,405.25","204.47B","-0.03%"
"09/12/2021","17,516.85","17,524.40","17,543.25","17,379.60","237.17B","0.27%"
"08/12/2021","17,469.75","17,315.25","17,484.60","17,308.95","257.79B","1.71%"
"07/12/2021","17,176.70","17,044.10","17,251.65","16,987.75","254.14B","1.56%"
"06/12/2021","16,912.25","17,209.05","17,216.75","16,891.70","231.72B","-1.65%"
"03/12/2021","17,196.70","17,424.90","17,489.80","17,180.80","292.53B","-1.18%"
"02/12/2021","17,401.65","17,183.20","17,420.35","17,149.30","279.87B","1.37%"
"01/12/2021","17,166.90","17,104.40","17,213.05","17,064.25","295.54B","1.08%"
"30/11/2021","16,983.20","17,051.15","17,324.65","16,931.40","498.00B","-0.41%"
"29/11/2021","17,053.95","17,055.80","17,160.70","16,782.40","348.89B","0.16%"
"26/11/2021","17,026.45","17,338.75","17,355.40","16,985.70","356.33B","-2.91%"
"25/11/2021","17,536.25","17,417.30","17,564.35","17,351.70","255.95B","0.70%"
"24/11/2021","17,415.05","17,550.05","17,600.60","17,354.00","298.05B","-0.50%"
"23/11/2021","17,503.35","17,281.75","17,553.70","17,216.10","308.84B","0.50%"
"22/11/2021","17,416.55","17,796.25","17,805.25","17,280.45","356.40B","-1.96%"
"18/11/2021","17,764.80","17,890.55","17,945.60","17,688.50","278.43B","-0.75%"
"17/11/2021","17,898.65","17,939.35","18,022.65","17,879.25","295.72B","-0.56%"
"16/11/2021","17,999.20","18,127.05","18,132.65","17,958.80","267.43B","-0.61%"
"15/11/2021","18,109.45","18,140.95","18,210.15","18,071.30","280.43B","0.04%"
"12/11/2021","18,102.75","17,977.60","18,123.00","17,905.90","249.11B","1.28%"
"11/11/2021","17,873.60","17,967.45","17,971.35","17,798.20","232.12B","-0.80%"
"10/11/2021","18,017.20","17,973.45","18,061.25","17,915.00","261.45B","-0.15%"
"09/11/2021","18,044.25","18,084.35","18,112.60","17,983.05","270.20B","-0.13%"
"08/11/2021","18,068.55","18,040.20","18,087.80","17,836.10","338.92B","0.85%"
"04/11/2021","17,916.80","17,935.05","17,947.55","17,900.60","48.52B","0.49%"
"03/11/2021","17,829.20","17,947.95","17,988.75","17,757.95","331.00B","-0.33%"
"02/11/2021","17,888.95","17,970.90","18,012.25","17,847.60","296.44B","-0.23%"
"01/11/2021","17,929.65","17,783.15","17,954.10","17,697.10","281.19B","1.46%"
"29/10/2021","17,671.65","17,833.05","17,915.85","17,613.10","336.47B","-1.04%"
"28/10/2021","17,857.25","18,187.65","18,190.70","17,799.45","374.21B","-1.94%"
"27/10/2021","18,210.95","18,295.85","18,342.05","18,167.90","335.25B","-0.31%"
"26/10/2021","18,268.40","18,154.50","18,310.45","18,099.30","341.38B","0.79%"
"25/10/2021","18,125.40","18,229.50","18,241.40","17,968.50","418.70B","0.06%"
"22/10/2021","18,114.90","18,230.70","18,314.25","18,034.35","324.75B","-0.35%"
"21/10/2021","18,178.10","18,382.70","18,384.20","18,048.00","365.90B","-0.48%"
"20/10/2021","18,266.60","18,439.90","18,458.30","18,209.35","371.28B","-0.83%"
"19/10/2021","18,418.75","18,602.35","18,604.45","18,377.70","368.23B","-0.32%"
"18/10/2021","18,477.05","18,500.10","18,543.15","18,445.30","469.88B","0.76%"
"14/10/2021","18,338.55","18,272.85","18,350.75","18,248.70","538.71B","0.97%"
"13/10/2021","18,161.75","18,097.85","18,197.80","18,050.75","506.68B","0.94%"
"12/10/2021","17,991.95","17,915.80","18,008.65","17,864.95","355.57B","0.26%"
"11/10/2021","17,945.95","17,867.55","18,041.95","17,839.10","375.76B","0.28%"
"08/10/2021","17,895.20","17,886.85","17,941.85","17,840.35","324.07B","0.59%"
"07/10/2021","17,790.35","17,810.55","17,857.55","17,763.80","419.89B","0.82%"
"06/10/2021","17,646.00","17,861.50","17,884.60","17,613.15","395.83B","-0.99%"
"05/10/2021","17,822.30","17,661.35","17,833.45","17,640.90","427.00B","0.74%"
"04/10/2021","17,691.25","17,615.55","17,750.90","17,581.35","295.76B","0.91%"
"01/10/2021","17,532.05","17,531.90","17,557.15","17,452.90","305.76B","-0.49%"
"30/09/2021","17,618.15","17,718.90","17,742.15","17,585.35","378.59B","-0.53%"
"29/09/2021","17,711.30","17,657.95","17,781.75","17,608.15","562.24B","-0.21%"
"28/09/2021","17,748.60","17,906.45","17,912.85","17,576.10","398.00B","-0.60%"
"27/09/2021","17,855.10","17,932.20","17,943.50","17,802.90","295.71B","0.01%"
"24/09/2021","17,853.20","17,897.45","17,947.65","17,819.40","360.13B","0.17%"
"23/09/2021","17,822.95","17,670.85","17,843.90","17,646.55","320.51B","1.57%"
"22/09/2021","17,546.65","17,580.90","17,610.45","17,524.00","295.19B","-0.09%"
"21/09/2021","17,562.00","17,450.50","17,578.35","17,326.10","363.58B","0.95%"
"20/09/2021","17,396.90","17,443.85","17,622.75","17,361.80","339.10B","-1.07%"
"17/09/2021","17,585.15","17,709.65","17,792.95","17,537.65","508.29B","-0.25%"
"16/09/2021","17,629.50","17,539.20","17,644.60","17,510.45","503.31B","0.63%"
"15/09/2021","17,519.45","17,387.65","17,532.70","17,386.90","388.19B","0.80%"
"14/09/2021","17,380.00","17,420.35","17,438.55","17,367.05","230.35B","0.14%"
"13/09/2021","17,355.30","17,363.55","17,378.35","17,269.15","241.05B","-0.08%"
"09/09/2021","17,369.25","17,312.85","17,379.65","17,302.70","241.51B","0.09%"
"08/09/2021","17,353.50","17,375.75","17,383.40","17,254.20","252.65B","-0.05%"
"07/09/2021","17,362.10","17,401.55","17,436.50","17,287.00","243.42B","-0.09%"
"06/09/2021","17,377.80","17,399.35","17,429.55","17,345.55","228.05B","0.31%"
"03/09/2021","17,323.60","17,262.45","17,340.10","17,212.20","261.37B","0.52%"
"02/09/2021","17,234.15","17,095.40","17,245.50","17,059.70","242.38B","0.92%"
"01/09/2021","17,076.25","17,185.60","17,225.75","17,055.05","301.89B","-0.33%"
"31/08/2021","17,132.20","16,947.50","17,153.50","16,915.85","464.39B","1.19%"
"30/08/2021","16,931.05","16,775.85","16,951.50","16,764.85","283.48B","1.35%"
"27/08/2021","16,705.20","16,642.55","16,722.05","16,565.60","217.41B","0.41%"
"26/08/2021","16,636.90","16,627.95","16,683.70","16,603.40","253.53B","0.01%"
"25/08/2021","16,634.65","16,654.00","16,712.45","16,617.50","265.92B","0.06%"
"24/08/2021","16,624.60","16,561.40","16,647.10","16,495.30","275.36B","0.78%"
"23/08/2021","16,496.45","16,592.25","16,592.50","16,395.70","275.60B","0.28%"
"20/08/2021","16,450.50","16,382.50","16,509.55","16,376.05","350.82B","-0.71%"
"18/08/2021","16,568.85","16,691.95","16,701.85","16,535.85","251.80B","-0.28%"
"17/08/2021","16,614.60","16,545.25","16,628.55","16,495.40","297.39B","0.31%"
"16/08/2021","16,563.05","16,518.40","16,589.40","16,480.75","254.05B","0.21%"
"13/08/2021","16,529.10","16,385.70","16,543.60","16,376.30","321.87B","1.01%"
"12/08/2021","16,364.40","16,303.65","16,375.50","16,286.90","280.18B","0.50%"
"11/08/2021","16,282.25","16,327.30","16,338.75","16,162.55","277.90B","0.01%"
"10/08/2021","16,280.10","16,274.80","16,359.25","16,202.25","287.99B","0.13%"
"09/08/2021","16,258.25","16,281.35","16,320.75","16,179.05","240.45B","0.12%"
"06/08/2021","16,238.20","16,304.40","16,336.75","16,223.30","320.09B","-0.35%"
"05/08/2021","16,294.60","16,288.95","16,349.45","16,210.30","418.17B","0.22%"
"04/08/2021","16,258.80","16,195.25","16,290.20","16,176.15","427.34B","0.79%"
"03/08/2021","16,130.75","15,951.55","16,146.90","15,914.35","341.29B","1.55%"
"02/08/2021","15,885.15","15,874.90","15,892.90","15,834.65","244.85B","0.77%"
"30/07/2021","15,763.05","15,800.60","15,862.80","15,744.85","400.02B","-0.10%"
"29/07/2021","15,778.45","15,762.70","15,817.35","15,737.80","401.58B","0.44%"
"28/07/2021","15,709.40","15,761.55","15,767.50","15,513.45","318.60B","-0.24%"
"27/07/2021","15,746.45","15,860.50","15,881.55","15,701.00","311.01B","-0.49%"
"26/07/2021","15,824.45","15,849.30","15,893.35","15,797.00","267.08B","-0.20%"
"23/07/2021","15,856.05","15,856.80","15,899.80","15,768.40","294.10B","0.20%"
"22/07/2021","15,824.05","15,736.60","15,834.80","15,726.40","265.25B","1.23%"
"20/07/2021","15,632.10","15,703.95","15,728.45","15,578.55","274.28B","-0.76%"
"19/07/2021","15,752.40","15,754.50","15,836.90","15,707.50","242.13B","-1.07%"
"16/07/2021","15,923.40","15,958.35","15,962.25","15,882.60","276.30B","-0.01%"
"15/07/2021","15,924.20","15,872.15","15,952.35","15,855.00","284.85B","0.44%"
"14/07/2021","15,853.95","15,808.70","15,877.35","15,764.20","239.92B","0.26%"
"13/07/2021","15,812.35","15,794.00","15,820.80","15,744.60","246.68B","0.76%"
"12/07/2021","15,692.60","15,766.80","15,789.20","15,644.75","216.27B","0.02%"
"09/07/2021","15,689.80","15,688.25","15,730.85","15,632.75","243.25B","-0.24%"
"08/07/2021","15,727.90","15,855.40","15,885.75","15,682.90","307.93B","-0.96%"
"07/07/2021","15,879.65","15,819.60","15,893.55","15,779.70","329.31B","0.39%"
"06/07/2021","15,818.25","15,813.75","15,914.20","15,801.00","391.41B","-0.10%"
"05/07/2021","15,834.35","15,793.40","15,845.95","15,762.05","207.03B","0.71%"
"02/07/2021","15,722.20","15,705.85","15,738.35","15,635.95","254.81B","0.27%"
"01/07/2021","15,680.00","15,755.05","15,755.55","15,667.05","224.92B","-0.26%"
"30/06/2021","15,721.50","15,776.90","15,839.10","15,708.75","262.39B","-0.17%"
"29/06/2021","15,748.45","15,807.50","15,835.90","15,724.05","360.33B","-0.42%"
"28/06/2021","15,814.70","15,915.35","15,915.65","15,792.15","255.10B","-0.29%"
"25/06/2021","15,860.35","15,839.35","15,870.80","15,772.30","314.61B","0.44%"
"24/06/2021","15,790.45","15,737.30","15,821.40","15,702.70","316.66B","0.66%"
"23/06/2021","15,686.95","15,862.80","15,862.95","15,673.95","287.54B","-0.54%"
"22/06/2021","15,772.75","15,840.50","15,895.75","15,752.10","322.24B","0.17%"
"21/06/2021","15,746.50","15,525.85","15,765.15","15,505.65","351.53B","0.40%"
"18/06/2021","15,683.35","15,756.50","15,761.50","15,450.90","640.82B","-0.05%"
"17/06/2021","15,691.40","15,648.30","15,769.35","15,616.75","357.65B","-0.48%"
"16/06/2021","15,767.55","15,847.50","15,880.85","15,742.60","340.19B","-0.64%"
"15/06/2021","15,869.25","15,866.95","15,901.60","15,842.40","323.26B","0.36%"
"14/06/2021","15,811.85","15,791.40","15,823.05","15,606.50","392.86B","0.08%"
"11/06/2021","15,799.35","15,796.45","15,835.55","15,749.80","363.01B","0.39%"
"10/06/2021","15,737.75","15,692.10","15,751.25","15,648.50","298.30B","0.65%"
"09/06/2021","15,635.35","15,766.30","15,800.45","15,566.90","457.86B","-0.67%"
"08/06/2021","15,740.10","15,773.90","15,778.80","15,680.00","378.16B","-0.07%"
"07/06/2021","15,751.65","15,725.10","15,773.45","15,678.10","393.97B","0.52%"
"04/06/2021","15,670.25","15,712.50","15,733.60","15,622.35","414.16B","-0.13%"
"03/06/2021","15,690.35","15,655.55","15,705.10","15,611.00","410.24B","0.73%"
"02/06/2021","15,576.20","15,520.35","15,597.45","15,459.85","428.64B","0.01%"
"01/06/2021","15,574.85","15,629.65","15,660.75","15,528.30","409.56B","-0.05%"
"31/05/2021","15,582.80","15,437.75","15,606.35","15,374.00","436.00B","0.95%"
"28/05/2021","15,435.65","15,421.20","15,469.65","15,394.75","455.58B","0.64%"
"27/05/2021","15,337.85","15,323.95","15,384.55","15,272.50","682.37B","0.24%"
"26/05/2021","15,301.45","15,257.05","15,319.90","15,194.95","377.68B","0.61%"
"25/05/2021","15,208.45","15,291.75","15,293.85","15,163.40","417.32B","0.07%"
"24/05/2021","15,197.70","15,211.35","15,256.25","15,145.45","566.72B","0.15%"
"21/05/2021","15,175.30","14,987.80","15,190.00","14,985.85","557.73B","1.81%"
"20/05/2021","14,906.05","15,042.60","15,069.80","14,884.90","467.46B","-0.83%"
"19/05/2021","15,030.15","15,058.60","15,133.40","15,008.85","563.29B","-0.52%"
"18/05/2021","15,108.10","15,067.20","15,137.25","15,043.70","571.92B","1.24%"
"17/05/2021","14,923.15","14,756.25","14,938.00","14,725.35","534.52B","1.67%"
"14/05/2021","14,677.80","14,749.40","14,749.65","14,591.90","602.74B","-0.13%"
"12/05/2021","14,696.50","14,823.55","14,824.05","14,649.70","620.32B","-1.04%"
"11/05/2021","14,850.75","14,789.70","14,900.00","14,771.40","616.20B","-0.61%"
"10/05/2021","14,942.35","14,928.25","14,966.90","14,892.50","510.60B","0.80%"
"07/05/2021","14,823.15","14,816.85","14,863.05","14,765.50","483.68B","0.67%"
"06/05/2021","14,724.80","14,668.35","14,743.90","14,611.50","445.28B","0.73%"
"05/05/2021","14,617.85","14,604.15","14,637.90","14,506.60","437.26B","0.84%"
"04/05/2021","14,496.50","14,687.25","14,723.40","14,461.50","479.66B","-0.94%"
"03/05/2021","14,634.15","14,481.05","14,673.85","14,416.25","443.41B","0.02%"
"30/04/2021","14,631.10","14,747.35","14,855.45","14,601.70","594.74B","-1.77%"
"29/04/2021","14,894.90","14,979.00","15,044.35","14,814.45","511.47B","0.20%"
"28/04/2021","14,864.55","14,710.50","14,890.25","14,694.95","453.99B","1.44%"
"27/04/2021","14,653.05","14,493.80","14,667.55","14,484.85","442.21B","1.16%"
"26/04/2021","14,485.00","14,449.45","14,557.50","14,421.30","448.53B","1.00%"
"23/04/2021","14,341.35","14,326.35","14,461.15","14,273.30","476.61B","-0.45%"
"22/04/2021","14,406.15","14,219.15","14,424.75","14,151.40","516.99B","0.77%"
"20/04/2021","14,296.40","14,526.70","14,526.95","14,207.30","456.70B","-0.44%"
"19/04/2021","14,359.45","14,306.60","14,382.30","14,191.40","503.14B","-1.77%"
"16/04/2021","14,617.85","14,599.60","14,697.70","14,559.00","568.57B","0.25%"
"15/04/2021","14,581.45","14,522.40","14,597.55","14,353.20","556.85B","0.53%"
"13/04/2021","14,504.80","14,364.90","14,528.90","14,274.90","588.67B","1.36%"
"12/04/2021","14,310.80","14,644.65","14,652.50","14,248.70","638.48B","-3.53%"
"09/04/2021","14,834.85","14,882.65","14,918.45","14,785.65","498.35B","-0.26%"
"08/04/2021","14,873.80","14,875.65","14,984.15","14,821.10","503.73B","0.37%"
"07/04/2021","14,819.05","14,716.45","14,879.80","14,649.85","476.38B","0.92%"
"06/04/2021","14,683.50","14,737.00","14,779.10","14,573.90","474.21B","0.31%"
"05/04/2021","14,637.80","14,837.70","14,849.85","14,459.50","500.48B","-1.54%"
"01/04/2021","14,867.35","14,798.40","14,883.20","14,692.45","430.03B","1.20%"
"31/03/2021","14,690.70","14,811.85","14,813.75","14,670.25","436.87B","-1.04%"
"30/03/2021","14,845.10","14,628.50","14,876.30","14,617.60","594.52B","2.33%"
"26/03/2021","14,507.30","14,506.30","14,572.90","14,414.25","481.00B","1.27%"
"25/03/2021","14,324.90","14,570.90","14,575.60","14,264.40","606.82B","-1.54%"
"24/03/2021","14,549.40","14,712.45","14,752.35","14,535.00","456.40B","-1.79%"
"23/03/2021","14,814.75","14,768.55","14,878.60","14,707.00","474.15B","0.53%"
"22/03/2021","14,736.40","14,736.30","14,763.90","14,597.85","459.00B","-0.05%"
"19/03/2021","14,744.00","14,471.15","14,788.25","14,350.10","919.18B","1.28%"
"18/03/2021","14,557.85","14,855.50","14,875.20","14,478.60","542.22B","-1.11%"
"17/03/2021","14,721.30","14,946.55","14,956.55","14,696.05","479.35B","-1.27%"
"16/03/2021","14,910.45","14,996.10","15,051.60","14,890.65","437.65B","-0.13%"
"15/03/2021","14,929.50","15,048.40","15,048.40","14,745.85","467.47B","-0.67%"
"12/03/2021","15,030.95","15,321.15","15,336.30","14,953.60","493.24B","-0.95%"
"10/03/2021","15,174.80","15,202.15","15,218.45","15,100.85","404.59B","0.51%"
"09/03/2021","15,098.40","15,049.90","15,126.85","14,925.45","675.27B","0.95%"
"08/03/2021","14,956.20","15,002.45","15,111.15","14,919.90","580.31B","0.12%"
"05/03/2021","14,938.10","14,977.95","15,092.35","14,862.10","640.70B","-0.95%"
"04/03/2021","15,080.75","15,026.75","15,202.35","14,980.20","534.85B","-1.08%"
"03/03/2021","15,245.60","15,064.40","15,273.15","14,995.80","544.21B","2.19%"
"02/03/2021","14,919.10","14,865.30","14,959.10","14,760.80","621.72B","1.07%"
"01/03/2021","14,761.55","14,702.50","14,806.80","14,638.55","507.30B","1.60%"
"26/02/2021","14,529.15","14,888.60","14,919.45","14,467.75","1,103.64B","-3.76%"
"25/02/2021","15,097.35","15,079.85","15,176.50","15,065.35","803.88B","0.77%"
"24/02/2021","14,982.00","14,729.15","15,008.80","14,723.05","403.75B","1.86%"
"23/02/2021","14,707.80","14,782.25","14,854.50","14,651.85","744.09B","0.22%"
"22/02/2021","14,675.70","14,999.05","15,010.10","14,635.05","609.90B","-2.04%"
"19/02/2021","14,981.75","15,074.80","15,144.05","14,898.20","712.21B","-0.91%"
"18/02/2021","15,118.95","15,238.70","15,250.75","15,078.05","770.63B","-0.59%"
"17/02/2021","15,208.90","15,279.90","15,314.30","15,170.75","504.77B","-0.68%"
"16/02/2021","15,313.45","15,371.45","15,431.75","15,242.20","648.55B","-0.01%"
"15/02/2021","15,314.70","15,270.30","15,340.15","15,243.40","455.96B","1.00%"
"12/02/2021","15,163.30","15,186.20","15,243.50","15,081.00","571.81B","-0.07%"
"11/02/2021","15,173.30","15,073.25","15,188.50","15,065.40","500.12B","0.44%"
"10/02/2021","15,106.50","15,119.05","15,168.25","14,977.20","624.79B","-0.02%"
"09/02/2021","15,109.30","15,164.15","15,257.10","15,064.30","713.28B","-0.04%"
"08/02/2021","15,115.80","15,064.30","15,159.90","15,041.05","671.24B","1.28%"
"05/02/2021","14,924.25","14,952.60","15,014.65","14,864.75","935.63B","0.19%"
"04/02/2021","14,895.65","14,789.05","14,913.70","14,714.75","884.69B","0.71%"
"03/02/2021","14,789.95","14,754.90","14,868.85","14,574.15","869.48B","0.97%"
"02/02/2021","14,647.85","14,481.10","14,731.70","14,469.15","914.97B","2.57%"
"01/02/2021","14,281.20","13,758.60","14,336.35","13,661.75","870.53B","4.74%"
"29/01/2021","13,634.60","13,946.60","13,966.85","13,596.75","753.21B","-1.32%"
"28/01/2021","13,817.55","13,810.40","13,898.25","13,713.25","637.87B","-1.07%"
"27/01/2021","13,967.50","14,237.95","14,237.95","13,929.30","660.71B","-1.91%"
"25/01/2021","14,238.90","14,477.80","14,491.10","14,218.60","618.63B","-0.93%"
"22/01/2021","14,371.90","14,583.40","14,619.90","14,357.75","776.75B","-1.50%"
"21/01/2021","14,590.35","14,730.95","14,753.55","14,517.25","704.65B","-0.37%"
"20/01/2021","14,644.70","14,538.30","14,666.45","14,517.55","623.07B","0.85%"
"19/01/2021","14,521.15","14,371.65","14,546.05","14,350.85","546.11B","1.68%"
"18/01/2021","14,281.30","14,453.30","14,459.15","14,222.80","762.04B","-1.06%"
"15/01/2021","14,433.70","14,594.35","14,617.45","14,357.85","789.56B","-1.11%"
"14/01/2021","14,595.60","14,550.05","14,617.80","14,471.50","620.19B","0.21%"
"13/01/2021","14,564.85","14,639.80","14,653.35","14,435.70","873.96B","0.01%"
"12/01/2021","14,563.45","14,473.80","14,590.65","14,432.85","929.57B","0.54%"
"11/01/2021","14,484.75","14,474.05","14,498.20","14,383.10","672.88B","0.96%"
"08/01/2021","14,347.25","14,258.40","14,367.30","14,221.65","613.47B","1.48%"
"07/01/2021","14,137.35","14,253.75","14,256.25","14,123.10","559.17B","-0.06%"
"06/01/2021","14,146.25","14,240.95","14,244.15","14,039.90","632.32B","-0.38%"
"05/01/2021","14,199.50","14,075.15","14,215.60","14,048.15","492.48B","0.47%"
"04/01/2021","14,132.90","14,104.35","14,147.95","13,953.75","495.00B","0.82%"
"01/01/2021","14,018.50","13,996.10","14,049.85","13,991.35","258.09B","0.26%"
"31/12/2020","13,981.75","13,970.00","14,024.85","13,936.45","452.41B","0.00%"
"30/12/2020","13,981.95","13,980.90","13,997.00","13,864.95","380.68B","0.35%"
"29/12/2020","13,932.60","13,910.35","13,967.60","13,859.90","439.59B","0.43%"
"28/12/2020","13,873.20","13,815.15","13,885.30","13,811.55","403.63B","0.90%"
"24/12/2020","13,749.25","13,672.15","13,771.75","13,626.90","471.37B","1.09%"
"23/12/2020","13,601.10","13,473.50","13,619.45","13,432.20","458.65B","1.00%"
"22/12/2020","13,466.30","13,373.65","13,492.05","13,192.90","696.20B","1.03%"
"21/12/2020","13,328.40","13,741.90","13,777.50","13,131.45","687.25B","-3.14%"
"18/12/2020","13,760.55","13,764.40","13,772.85","13,658.60","519.39B","0.14%"
"17/12/2020","13,740.70","13,713.55","13,773.25","13,673.55","416.01B","0.42%"
"16/12/2020","13,682.70","13,663.10","13,692.35","13,606.45","462.15B","0.85%"
"15/12/2020","13,567.85","13,547.20","13,589.65","13,447.05","497.60B","0.07%"
"14/12/2020","13,558.15","13,571.45","13,597.50","13,472.45","558.39B","0.33%"
"11/12/2020","13,513.85","13,512.30","13,579.35","13,402.85","787.71B","0.26%"
"10/12/2020","13,478.30","13,488.50","13,503.55","13,399.30","553.40B","-0.38%"
"09/12/2020","13,529.10","13,458.10","13,548.90","13,449.60","502.60B","1.02%"
"08/12/2020","13,392.95","13,393.85","13,435.45","13,311.05","543.16B","0.28%"
"07/12/2020","13,355.75","13,264.85","13,366.65","13,241.95","591.72B","0.73%"
"04/12/2020","13,258.55","13,177.40","13,280.05","13,152.85","640.51B","0.95%"
"03/12/2020","13,133.90","13,215.30","13,216.60","13,107.90","713.69B","0.15%"
"02/12/2020","13,113.75","13,121.40","13,128.50","12,983.55","717.71B","0.04%"
"01/12/2020","13,109.05","13,062.20","13,128.40","12,962.80","583.63B","1.08%"
"27/11/2020","12,968.95","13,012.05","13,035.30","12,914.30","1,162.36B","-0.14%"
"26/11/2020","12,987.00","12,906.45","13,018.00","12,790.40","549.80B","1.00%"
"25/11/2020","12,858.40","13,130.00","13,145.85","12,833.65","679.01B","-1.51%"
"24/11/2020","13,055.15","13,002.60","13,079.10","12,978.00","571.86B","1.00%"
"23/11/2020","12,926.45","12,960.30","12,968.85","12,825.70","633.12B","0.52%"
"20/11/2020","12,859.05","12,813.40","12,892.45","12,730.25","664.00B","0.68%"
"19/11/2020","12,771.70","12,839.50","12,963.00","12,745.75","768.75B","-1.29%"
"18/11/2020","12,938.25","12,860.10","12,948.85","12,819.35","731.32B","0.50%"
